X,Y,Z,标注类别名称,预测类别,图像路径
13.090101,4.688069,10.260773,uninfected,uninfected,D:\dataset\sr\val\uninfected\C237ThinF_IMG_20151127_105320_cell_67_RCAN_BIX4-official.png
12.636959,10.755954,7.9411283,uninfected,uninfected,D:\dataset\sr\val\uninfected\C237ThinF_IMG_20151127_105345_cell_24_RCAN_BIX4-official.png
12.981053,0.8802293,8.135687,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114345_cell_179_RCAN_BIX4-official.png
9.571947,11.873162,1.5424061,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114345_cell_30_RCAN_BIX4-official.png
9.322642,11.9777,1.027085,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114345_cell_55_RCAN_BIX4-official.png
11.154147,12.5362625,5.968561,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114605_cell_171_RCAN_BIX4-official.png
11.993324,12.622158,7.0479336,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114605_cell_75_RCAN_BIX4-official.png
13.294264,-0.7369444,6.1402016,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114653_cell_58_RCAN_BIX4-official.png
12.92278,4.830503,9.890069,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114653_cell_95_RCAN_BIX4-official.png
12.93321,7.87908,9.534044,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114914_cell_165_RCAN_BIX4-official.png
11.006557,12.695885,5.6707582,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114914_cell_190_RCAN_BIX4-official.png
9.544652,12.085828,1.5927635,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_114914_cell_36_RCAN_BIX4-official.png
9.271055,11.912739,0.9676718,uninfected,uninfected,D:\dataset\sr\val\uninfected\C238NThinF_IMG_20151207_115017_cell_25_RCAN_BIX4-official.png
13.370569,2.141061,9.416656,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113008_cell_127_RCAN_BIX4-official.png
12.331305,-1.4810628,4.243717,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113008_cell_162_RCAN_BIX4-official.png
10.92207,13.097846,4.8361945,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113008_cell_60_RCAN_BIX4-official.png
12.081438,-1.5308609,3.8506758,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113008_cell_76_RCAN_BIX4-official.png
12.304629,-1.4718528,4.2256947,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113150_cell_128_RCAN_BIX4-official.png
13.518832,0.34131485,7.5701833,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113150_cell_174_RCAN_BIX4-official.png
13.564792,1.4675997,8.698479,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113150_cell_17_RCAN_BIX4-official.png
12.494193,-1.1175485,5.027869,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113150_cell_196_RCAN_BIX4-official.png
12.035089,-1.6427118,3.6205516,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113202_cell_12_RCAN_BIX4-official.png
11.669025,12.640449,6.4095855,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113223_cell_173_RCAN_BIX4-official.png
13.021607,-1.1060462,5.4862294,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113223_cell_38_RCAN_BIX4-official.png
13.383738,1.3645828,8.697865,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113223_cell_7_RCAN_BIX4-official.png
12.872156,-1.0576816,5.39638,uninfected,uninfected,D:\dataset\sr\val\uninfected\C239ThinF_IMG_20151127_113253_cell_67_RCAN_BIX4-official.png
13.609398,1.0985342,8.455889,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115223_cell_120_RCAN_BIX4-official.png
12.761422,8.836816,9.834183,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115223_cell_185_RCAN_BIX4-official.png
11.468138,-2.0112383,2.141064,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115247_cell_17_RCAN_BIX4-official.png
12.931678,6.968588,9.535788,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115247_cell_5_RCAN_BIX4-official.png
10.066236,12.393286,2.5029492,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115306_cell_203_RCAN_BIX4-official.png
12.91162,-0.4796061,6.3269615,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115306_cell_96_RCAN_BIX4-official.png
13.421173,0.05458777,7.2367268,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115328_cell_159_RCAN_BIX4-official.png
13.529042,1.1690406,8.527577,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115328_cell_166_RCAN_BIX4-official.png
13.54661,2.156367,9.583735,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115328_cell_16_RCAN_BIX4-official.png
12.675654,-0.8612127,5.4745383,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115328_cell_192_RCAN_BIX4-official.png
12.431095,10.761023,8.730423,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115328_cell_65_RCAN_BIX4-official.png
12.923708,8.904526,9.253637,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115545_cell_214_RCAN_BIX4-official.png
10.994171,13.12727,5.0246916,uninfected,uninfected,D:\dataset\sr\val\uninfected\C240ThinF_IMG_20151127_115545_cell_6_RCAN_BIX4-official.png
10.845559,11.845671,4.5841656,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124030_cell_143_RCAN_BIX4-official.png
12.895096,9.190928,9.137016,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124030_cell_144_RCAN_BIX4-official.png
12.760063,9.891661,9.05494,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124030_cell_150_RCAN_BIX4-official.png
11.769369,11.556054,5.1146407,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124030_cell_43_RCAN_BIX4-official.png
11.690427,12.58384,6.4602427,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124115_cell_138_RCAN_BIX4-official.png
13.167938,3.3741748,10.1419115,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124115_cell_166_RCAN_BIX4-official.png
13.269987,-0.18855226,6.8372583,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124208_cell_112_RCAN_BIX4-official.png
12.857368,7.076365,10.274351,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124208_cell_132_RCAN_BIX4-official.png
12.189341,11.843701,6.96869,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124208_cell_29_RCAN_BIX4-official.png
12.717312,9.850903,9.119008,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124240_cell_18_RCAN_BIX4-official.png
11.992814,12.515092,7.4391527,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124358_cell_149_RCAN_BIX4-official.png
12.059043,12.418336,7.5943336,uninfected,uninfected,D:\dataset\sr\val\uninfected\C241NThinF_IMG_20151207_124608_cell_22_RCAN_BIX4-official.png
12.145865,1.0048312,7.048025,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_114631_cell_187_RCAN_BIX4-official.png
9.20201,12.26587,1.372754,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_114631_cell_214_RCAN_BIX4-official.png
12.388344,1.2365059,7.622045,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_114631_cell_72_RCAN_BIX4-official.png
12.185157,0.23373054,6.3230176,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_114730_cell_161_RCAN_BIX4-official.png
11.9089985,-1.4161342,3.79443,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_114751_cell_127_RCAN_BIX4-official.png
12.3447695,0.8507802,7.1646137,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_114751_cell_221_RCAN_BIX4-official.png
11.994923,2.8347175,8.519699,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_114815_cell_73_RCAN_BIX4-official.png
12.345946,4.2524533,9.535946,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_115238_cell_223_RCAN_BIX4-official.png
11.966828,11.224571,7.3985147,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_115238_cell_247_RCAN_BIX4-official.png
12.005442,2.6927867,8.412306,uninfected,uninfected,D:\dataset\sr\val\uninfected\C2NThinF_IMG_20150604_115238_cell_249_RCAN_BIX4-official.png
12.695338,0.5796135,7.164082,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_114756a_cell_36_RCAN_BIX4-official.png
11.607036,-1.7052666,2.8746622,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_120645a_cell_153_RCAN_BIX4-official.png
12.419498,1.9955661,8.414693,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_120742a_cell_62_RCAN_BIX4-official.png
11.929993,-1.3062674,4.036719,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_120804a_cell_65_RCAN_BIX4-official.png
11.146654,-2.2174945,1.4856553,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_120838a_cell_42_RCAN_BIX4-official.png
12.761029,0.08641579,6.698209,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121229a_cell_127_RCAN_BIX4-official.png
12.7881775,-0.96268886,5.4670024,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121229a_cell_42_RCAN_BIX4-official.png
12.087788,1.494714,7.505299,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121411a_cell_102_RCAN_BIX4-official.png
11.968262,-1.4269211,3.8584895,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121411a_cell_114_RCAN_BIX4-official.png
13.113826,-0.058913834,6.8743844,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121411a_cell_43_RCAN_BIX4-official.png
11.523774,-1.9546481,2.2765985,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121411a_cell_78_RCAN_BIX4-official.png
12.49572,1.2353476,7.6483006,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121503a_cell_72_RCAN_BIX4-official.png
13.281117,0.13936064,7.296762,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_131423a_cell_10_RCAN_BIX4-official.png
13.198825,1.5829287,8.816384,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_131423a_cell_16_RCAN_BIX4-official.png
13.124099,-0.92159384,5.788273,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_131423a_cell_41_RCAN_BIX4-official.png
13.492898,-0.088615425,7.0656857,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_131423a_cell_87_RCAN_BIX4-official.png
13.027175,3.8657908,10.144079,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132440a_cell_44_RCAN_BIX4-official.png
12.292789,10.956595,8.072667,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132440a_cell_82_RCAN_BIX4-official.png
13.110203,0.9408871,8.299174,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132847a_cell_18_RCAN_BIX4-official.png
12.866632,-0.8378407,5.716636,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132847a_cell_51_RCAN_BIX4-official.png
13.16118,4.465772,10.218944,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132847a_cell_7_RCAN_BIX4-official.png
13.010608,4.0850663,10.302759,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133111a_cell_16_RCAN_BIX4-official.png
12.875241,9.306216,9.164658,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133111a_cell_40_RCAN_BIX4-official.png
11.7054205,11.60068,4.9559517,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133111a_cell_4_RCAN_BIX4-official.png
11.50757,-1.9706138,2.2274213,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133111a_cell_69_RCAN_BIX4-official.png
12.910081,9.275205,9.106486,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133205a_cell_38_RCAN_BIX4-official.png
12.601937,10.562002,8.820376,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133205a_cell_63_RCAN_BIX4-official.png
12.959744,1.0777156,8.317692,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133238a_cell_22_RCAN_BIX4-official.png
13.00253,3.8598425,10.126538,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133238a_cell_64_RCAN_BIX4-official.png
13.6834,3.1063664,9.735584,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112023_cell_139_RCAN_BIX4-official.png
12.907674,6.7151065,9.457475,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112023_cell_150_RCAN_BIX4-official.png
13.05421,4.3987737,10.506504,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112023_cell_170_RCAN_BIX4-official.png
9.989148,12.586144,2.779154,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112043_cell_101_RCAN_BIX4-official.png
12.659352,8.962361,9.759772,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112043_cell_128_RCAN_BIX4-official.png
10.444367,12.715837,4.2347107,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112043_cell_154_RCAN_BIX4-official.png
13.423863,2.7186763,9.951333,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112043_cell_75_RCAN_BIX4-official.png
9.408091,12.065434,1.0943131,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112116_cell_194_RCAN_BIX4-official.png
8.069126,10.551172,0.051870316,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112116_cell_60_RCAN_BIX4-official.png
9.418998,11.564872,1.3488135,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112138_cell_111_RCAN_BIX4-official.png
10.488029,12.720696,4.1685004,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112138_cell_40_RCAN_BIX4-official.png
13.068538,0.84839183,8.138349,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112138_cell_87_RCAN_BIX4-official.png
10.851274,12.73061,5.244987,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112138_cell_8_RCAN_BIX4-official.png
11.442703,12.954662,6.104108,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112227_cell_100_RCAN_BIX4-official.png
12.880145,3.129015,9.653803,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112227_cell_186_RCAN_BIX4-official.png
13.044366,6.075405,10.064697,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112227_cell_187_RCAN_BIX4-official.png
11.838909,11.855816,5.6241603,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_166_RCAN_BIX4-official.png
11.756514,-1.9201393,2.7366555,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_192_RCAN_BIX4-official.png
12.360464,11.459866,7.8720055,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_197_RCAN_BIX4-official.png
10.550792,12.597146,3.5375018,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_218_RCAN_BIX4-official.png
10.16434,12.496673,2.7944355,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_45_RCAN_BIX4-official.png
12.55009,9.068649,8.193516,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105102_cell_17_RCAN_BIX4-official.png
10.956425,11.266435,4.6780586,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105102_cell_2_RCAN_BIX4-official.png
11.183017,10.790124,4.8087273,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105102_cell_59_RCAN_BIX4-official.png
11.949286,3.0483315,8.565331,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105253_cell_48_RCAN_BIX4-official.png
11.991752,2.7889757,8.490273,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105253_cell_61_RCAN_BIX4-official.png
11.773901,8.465502,8.708632,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105803_cell_50_RCAN_BIX4-official.png
9.515468,11.7834425,1.4811401,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110115_cell_67_RCAN_BIX4-official.png
10.957931,11.213438,4.6975384,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110352_cell_15_RCAN_BIX4-official.png
12.349054,0.805047,7.124129,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110352_cell_47_RCAN_BIX4-official.png
13.144016,2.4759996,8.391112,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110352_cell_61_RCAN_BIX4-official.png
11.552706,10.02848,8.008754,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110435_cell_41_RCAN_BIX4-official.png
12.49794,0.1868455,6.536337,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110435_cell_76_RCAN_BIX4-official.png
12.104789,-1.1301289,4.539365,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_111206_cell_41_RCAN_BIX4-official.png
11.511772,-1.9329704,2.283518,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_111723_cell_30_RCAN_BIX4-official.png
12.408101,1.9819528,8.3987875,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_111723_cell_46_RCAN_BIX4-official.png
11.728074,10.637791,7.8220034,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_162835_cell_144_RCAN_BIX4-official.png
12.204375,-1.5313317,4.006684,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_162835_cell_61_RCAN_BIX4-official.png
12.954354,-0.42516488,6.3676724,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_162922_cell_184_RCAN_BIX4-official.png
13.233577,2.3469253,9.529331,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_162922_cell_59_RCAN_BIX4-official.png
13.524459,1.3882412,8.646649,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163002_cell_195_RCAN_BIX4-official.png
12.622182,-1.0670466,5.189086,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163002_cell_97_RCAN_BIX4-official.png
12.9356985,4.7994094,10.25327,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163029_cell_186_RCAN_BIX4-official.png
12.241079,-1.119466,4.720188,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163029_cell_83_RCAN_BIX4-official.png
11.977179,-0.6912188,5.0155845,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163047_cell_161_RCAN_BIX4-official.png
12.373939,8.813326,8.987167,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163047_cell_26_RCAN_BIX4-official.png
12.450331,-0.055638384,6.347583,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134426_cell_128_RCAN_BIX4-official.png
11.594637,-1.6584855,2.940213,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134547_cell_155_RCAN_BIX4-official.png
9.185927,12.255131,1.3823289,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134547_cell_70_RCAN_BIX4-official.png
12.154544,3.2046564,8.922654,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134751_cell_54_RCAN_BIX4-official.png
11.7614355,4.302892,8.891307,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134751_cell_77_RCAN_BIX4-official.png
11.732648,4.5236597,8.943296,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_155_RCAN_BIX4-official.png
11.84619,2.6672082,8.269999,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_166_RCAN_BIX4-official.png
12.034601,3.1687183,8.763862,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_19_RCAN_BIX4-official.png
11.38248,9.925306,7.9728103,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_82_RCAN_BIX4-official.png
12.232201,3.2560632,9.039559,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_90_RCAN_BIX4-official.png
11.986094,2.9184473,8.567163,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_95_RCAN_BIX4-official.png
12.51983,3.516453,9.445278,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135251_cell_141_RCAN_BIX4-official.png
11.304489,11.859607,4.2467327,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135251_cell_36_RCAN_BIX4-official.png
12.582294,-0.26372752,6.2403407,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135251_cell_97_RCAN_BIX4-official.png
11.995113,-1.2312284,4.2471466,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135746_cell_126_RCAN_BIX4-official.png
11.874578,2.605857,8.249998,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135746_cell_21_RCAN_BIX4-official.png
11.4499855,9.695113,8.113929,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135746_cell_22_RCAN_BIX4-official.png
11.5012045,9.434418,8.2484,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135746_cell_80_RCAN_BIX4-official.png
11.862248,12.666983,6.697693,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_154725_cell_107_RCAN_BIX4-official.png
12.255519,12.245717,7.5044026,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_154725_cell_159_RCAN_BIX4-official.png
10.259806,12.614997,3.3357377,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_154725_cell_25_RCAN_BIX4-official.png
13.058139,5.524054,9.988511,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_154725_cell_87_RCAN_BIX4-official.png
12.0012,12.295869,6.823563,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_155011_cell_126_RCAN_BIX4-official.png
13.452417,0.05770905,7.24359,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_155011_cell_158_RCAN_BIX4-official.png
12.923008,7.796592,9.61272,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_155110_cell_136_RCAN_BIX4-official.png
13.208154,3.31638,8.425492,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_155110_cell_138_RCAN_BIX4-official.png
12.9966345,3.0835977,9.790332,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160135_cell_69_RCAN_BIX4-official.png
12.642198,10.709345,8.144092,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160135_cell_72_RCAN_BIX4-official.png
13.477151,0.1295696,7.3311543,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160241_cell_114_RCAN_BIX4-official.png
12.857253,9.377467,9.084777,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160241_cell_1_RCAN_BIX4-official.png
11.08791,10.98857,4.6373343,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160409_cell_86_RCAN_BIX4-official.png
7.6288214,10.209299,-0.21926948,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_205719_cell_127_RCAN_BIX4-official.png
12.213346,12.033276,7.952467,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_205719_cell_56_RCAN_BIX4-official.png
12.865275,7.430825,9.996389,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_205828_cell_5_RCAN_BIX4-official.png
