X,Y,Z,标注类别名称,预测类别,图像路径
38.31041,2.1532588,3.957182,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121411a_cell_78_RCAN_BIX4-official.png
18.860558,13.22385,3.3908515,uninfected,uninfected,D:\dataset\sr\val\uninfected\C33P1thinF_IMG_20150619_121503a_cell_72_RCAN_BIX4-official.png
23.470072,16.639917,1.2775385,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_131423a_cell_10_RCAN_BIX4-official.png
17.855576,16.135452,-2.4472377,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_131423a_cell_16_RCAN_BIX4-official.png
30.058056,14.536759,0.7447437,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_131423a_cell_41_RCAN_BIX4-official.png
26.955408,17.695127,1.6646273,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_131423a_cell_87_RCAN_BIX4-official.png
12.1111,13.115226,-6.195965,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132440a_cell_44_RCAN_BIX4-official.png
14.002733,-7.35399,-4.148232,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132440a_cell_82_RCAN_BIX4-official.png
19.510118,16.342476,1.033994,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132847a_cell_18_RCAN_BIX4-official.png
28.240337,12.415275,1.7398623,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132847a_cell_51_RCAN_BIX4-official.png
10.706537,12.199739,-7.9802256,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_132847a_cell_7_RCAN_BIX4-official.png
12.32364,13.425001,-8.599614,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133111a_cell_16_RCAN_BIX4-official.png
10.140349,-4.8732986,-10.656399,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133111a_cell_40_RCAN_BIX4-official.png
9.386807,-16.469242,-3.1555488,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133111a_cell_4_RCAN_BIX4-official.png
38.802956,2.1271782,4.116697,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133111a_cell_69_RCAN_BIX4-official.png
10.170907,-4.7864084,-10.652898,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133205a_cell_38_RCAN_BIX4-official.png
14.837017,-8.259757,-9.144788,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133205a_cell_63_RCAN_BIX4-official.png
19.812714,14.991601,-1.1347802,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133238a_cell_22_RCAN_BIX4-official.png
12.087825,12.776136,-6.188443,uninfected,uninfected,D:\dataset\sr\val\uninfected\C37BP2_thinF_IMG_20150620_133238a_cell_64_RCAN_BIX4-official.png
18.099424,12.549057,-9.581421,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112023_cell_139_RCAN_BIX4-official.png
7.4730577,2.3970714,-7.9152083,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112023_cell_150_RCAN_BIX4-official.png
13.419386,10.8904915,-8.643052,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112023_cell_170_RCAN_BIX4-official.png
6.3639607,-19.747147,7.683675,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112043_cell_101_RCAN_BIX4-official.png
13.854823,-3.509864,-10.995054,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112043_cell_128_RCAN_BIX4-official.png
11.009618,-17.109325,5.9440584,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112043_cell_154_RCAN_BIX4-official.png
14.389358,18.049343,-5.807934,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112043_cell_75_RCAN_BIX4-official.png
0.94887227,-23.744776,7.5961914,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112116_cell_194_RCAN_BIX4-official.png
-3.9834354,-26.276215,1.0693703,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112116_cell_60_RCAN_BIX4-official.png
0.8808436,-24.146725,3.3044765,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112138_cell_111_RCAN_BIX4-official.png
10.939923,-18.802235,4.688821,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112138_cell_40_RCAN_BIX4-official.png
20.732172,15.094408,-0.4744189,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112138_cell_87_RCAN_BIX4-official.png
13.185659,-15.939345,4.4013286,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112138_cell_8_RCAN_BIX4-official.png
15.836683,-16.794907,0.7601681,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112227_cell_100_RCAN_BIX4-official.png
12.987912,14.260779,-3.2885692,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112227_cell_186_RCAN_BIX4-official.png
10.290007,6.0854797,-9.12686,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112227_cell_187_RCAN_BIX4-official.png
12.105953,-15.8795185,-1.8675923,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_166_RCAN_BIX4-official.png
37.301884,3.757051,2.8841383,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_192_RCAN_BIX4-official.png
13.906197,-11.980264,-5.7155833,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_197_RCAN_BIX4-official.png
8.99186,-20.64979,3.640633,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_218_RCAN_BIX4-official.png
6.8356233,-21.420439,5.488759,uninfected,uninfected,D:\dataset\sr\val\uninfected\C38P3thinF_original_IMG_20150621_112246_cell_45_RCAN_BIX4-official.png
9.61196,-14.953487,-6.3503137,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105102_cell_17_RCAN_BIX4-official.png
12.359527,-20.529503,-3.8737996,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105102_cell_2_RCAN_BIX4-official.png
9.410956,-20.322779,-5.757591,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105102_cell_59_RCAN_BIX4-official.png
13.534757,8.765438,2.416587,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105253_cell_48_RCAN_BIX4-official.png
14.499675,10.3626995,2.0168116,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105253_cell_61_RCAN_BIX4-official.png
12.312265,-0.16353881,-2.8552754,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_105803_cell_50_RCAN_BIX4-official.png
1.0374613,-24.588974,4.4608645,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110115_cell_67_RCAN_BIX4-official.png
11.634852,-20.248287,-4.232555,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110352_cell_15_RCAN_BIX4-official.png
21.310738,11.46913,3.153374,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110352_cell_47_RCAN_BIX4-official.png
19.500948,12.227375,-5.243158,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110352_cell_61_RCAN_BIX4-official.png
12.840247,-4.3062463,-1.4554943,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110435_cell_41_RCAN_BIX4-official.png
24.17304,12.279183,4.50778,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_110435_cell_76_RCAN_BIX4-official.png
30.336184,7.3854795,2.5131454,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_111206_cell_41_RCAN_BIX4-official.png
37.931473,1.7617682,4.658558,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_111723_cell_30_RCAN_BIX4-official.png
16.301157,12.429077,1.0676076,uninfected,uninfected,D:\dataset\sr\val\uninfected\C39P4thinF_original_IMG_20150622_111723_cell_46_RCAN_BIX4-official.png
13.179266,-5.743091,-1.714799,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_162835_cell_144_RCAN_BIX4-official.png
34.26036,8.633935,3.7809858,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_162835_cell_61_RCAN_BIX4-official.png
26.362364,13.374383,0.75633216,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_162922_cell_184_RCAN_BIX4-official.png
14.502708,18.031317,-3.9464695,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_162922_cell_59_RCAN_BIX4-official.png
19.15894,19.261513,-2.6480508,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163002_cell_195_RCAN_BIX4-official.png
29.893862,10.276122,1.3848442,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163002_cell_97_RCAN_BIX4-official.png
11.208509,10.245124,-9.524382,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163029_cell_186_RCAN_BIX4-official.png
30.27756,8.950756,2.7788754,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163029_cell_83_RCAN_BIX4-official.png
28.995173,9.200186,5.25735,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163047_cell_161_RCAN_BIX4-official.png
12.244213,-2.1077914,-5.3092866,uninfected,uninfected,D:\dataset\sr\val\uninfected\C3thin_original_IMG_20150608_163047_cell_26_RCAN_BIX4-official.png
24.86469,10.774363,2.527024,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134426_cell_128_RCAN_BIX4-official.png
35.08511,3.8237712,5.5619526,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134547_cell_155_RCAN_BIX4-official.png
-0.6652794,-20.080412,6.22218,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134547_cell_70_RCAN_BIX4-official.png
13.759431,10.681988,0.0049741296,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134751_cell_54_RCAN_BIX4-official.png
13.0793495,5.660464,0.3271521,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134751_cell_77_RCAN_BIX4-official.png
12.633271,4.6115823,0.0049354723,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_155_RCAN_BIX4-official.png
16.00591,9.01832,3.189371,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_166_RCAN_BIX4-official.png
14.5107765,9.976414,-0.021009393,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_19_RCAN_BIX4-official.png
12.524916,-3.9373016,0.40406886,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_82_RCAN_BIX4-official.png
13.189561,10.962329,-0.5591586,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_90_RCAN_BIX4-official.png
15.465805,9.41144,1.4549818,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_134919_cell_95_RCAN_BIX4-official.png
12.081375,11.35807,-1.5897208,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135251_cell_141_RCAN_BIX4-official.png
8.220683,-18.170979,-1.2704896,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135251_cell_36_RCAN_BIX4-official.png
25.65268,10.935302,0.75269735,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135251_cell_97_RCAN_BIX4-official.png
31.094578,6.3153934,2.9491599,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135746_cell_126_RCAN_BIX4-official.png
16.179049,9.690853,3.5746694,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135746_cell_21_RCAN_BIX4-official.png
12.752075,-3.1420672,-0.38517657,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135746_cell_22_RCAN_BIX4-official.png
12.702449,-2.33477,-0.5873856,uninfected,uninfected,D:\dataset\sr\val\uninfected\C42P5thin_original_IMG_20150623_135746_cell_80_RCAN_BIX4-official.png
16.705795,-15.292424,-1.9787418,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_154725_cell_107_RCAN_BIX4-official.png
18.660627,-10.944907,-3.5292418,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_154725_cell_159_RCAN_BIX4-official.png
8.080707,-18.970764,5.500238,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_154725_cell_25_RCAN_BIX4-official.png
7.9809732,8.237501,-8.672456,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_154725_cell_87_RCAN_BIX4-official.png
15.589566,-13.270683,-1.39881,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_155011_cell_126_RCAN_BIX4-official.png
24.736004,17.150927,-0.0074994406,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_155011_cell_158_RCAN_BIX4-official.png
10.569442,0.26592946,-10.671128,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_155110_cell_136_RCAN_BIX4-official.png
18.24482,9.286483,-7.2844825,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_155110_cell_138_RCAN_BIX4-official.png
13.527518,14.280759,-4.1568174,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160135_cell_69_RCAN_BIX4-official.png
12.83513,-8.798293,-5.840081,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160135_cell_72_RCAN_BIX4-official.png
24.80547,18.053679,0.79534894,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160241_cell_114_RCAN_BIX4-official.png
10.085402,-5.2958236,-9.306149,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160241_cell_1_RCAN_BIX4-official.png
9.591298,-20.628674,-4.8340364,uninfected,uninfected,D:\dataset\sr\val\uninfected\C45P6ThinF_IMG_20151130_160409_cell_86_RCAN_BIX4-official.png
-7.065371,-26.885372,2.4740036,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_205719_cell_127_RCAN_BIX4-official.png
17.352852,-10.649688,-6.55984,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_205719_cell_56_RCAN_BIX4-official.png
12.162209,2.1364367,-11.88993,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_205828_cell_5_RCAN_BIX4-official.png
16.203083,-16.163057,0.5473399,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_205828_cell_99_RCAN_BIX4-official.png
13.689211,-12.057052,-1.4364353,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_210309_cell_1_RCAN_BIX4-official.png
12.424915,-12.515259,-6.718123,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_210309_cell_42_RCAN_BIX4-official.png
9.800099,4.8505025,-10.627229,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_210843_cell_12_RCAN_BIX4-official.png
-4.395528,-25.937416,4.1417174,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_210843_cell_131_RCAN_BIX4-official.png
16.28363,-14.331249,-2.5963564,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_210843_cell_51_RCAN_BIX4-official.png
10.526487,-0.011828136,-9.500501,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_210938_cell_122_RCAN_BIX4-official.png
-5.0834537,-26.198252,3.8612695,uninfected,uninfected,D:\dataset\sr\val\uninfected\C46P7ThinF_IMG_20151130_210938_cell_125_RCAN_BIX4-official.png
12.448985,-1.1914396,-2.0322802,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_172748_cell_21_RCAN_BIX4-official.png
28.545141,8.069201,5.9540267,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_172748_cell_25_RCAN_BIX4-official.png
11.424759,0.7332174,-3.606455,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_173432_cell_71_RCAN_BIX4-official.png
12.971242,11.625208,-0.91089326,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_173515_cell_3_RCAN_BIX4-official.png
9.224157,-1.5006418,-6.381815,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_173515_cell_57_RCAN_BIX4-official.png
13.320384,10.385452,-0.33601934,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_173554_cell_143_RCAN_BIX4-official.png
12.914649,-2.4891052,-0.4188139,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_173554_cell_61_RCAN_BIX4-official.png
11.412769,-9.041163,4.1064796,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_174222_cell_117_RCAN_BIX4-official.png
20.425886,11.344951,3.096679,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_174750_cell_70_RCAN_BIX4-official.png
12.265373,0.8746848,-2.44091,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_174750_cell_85_RCAN_BIX4-official.png
36.235413,2.7199788,4.309483,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_174844_cell_39_RCAN_BIX4-official.png
15.5924225,8.951668,3.0270114,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_174844_cell_52_RCAN_BIX4-official.png
16.63165,10.601038,3.0411992,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_174844_cell_56_RCAN_BIX4-official.png
27.221945,9.046914,4.082178,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thinOriginalOlympusCX21_IMG_20150717_174844_cell_72_RCAN_BIX4-official.png
4.406653,-22.061468,6.777008,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thin_Original_Motic_IMG_20150714_093512_cell_65_RCAN_BIX4-official.png
13.320833,-16.810148,4.366439,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thin_Original_Motic_IMG_20150714_093512_cell_88_RCAN_BIX4-official.png
-4.434494,-25.86538,3.4948041,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thin_Original_Motic_IMG_20150714_093600_cell_149_RCAN_BIX4-official.png
15.625512,-9.5146675,-6.8925266,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thin_Original_Motic_IMG_20150714_093600_cell_31_RCAN_BIX4-official.png
8.335686,-20.10744,3.166513,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thin_Original_Motic_IMG_20150714_093636_cell_142_RCAN_BIX4-official.png
14.543577,-14.450076,2.5913591,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thin_Original_Motic_IMG_20150714_093715_cell_103_RCAN_BIX4-official.png
12.916027,-3.9220233,-8.27215,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thin_Original_Motic_IMG_20150714_093715_cell_108_RCAN_BIX4-official.png
14.297308,-16.15316,3.7316933,uninfected,uninfected,D:\dataset\sr\val\uninfected\C47P8thin_Original_Motic_IMG_20150714_093806_cell_149_RCAN_BIX4-official.png
9.18975,5.931165,-3.72196,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_160406_cell_146_RCAN_BIX4-official.png
20.436123,13.145868,3.381346,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_160406_cell_160_RCAN_BIX4-official.png
13.297727,-13.160096,2.4398382,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_160406_cell_60_RCAN_BIX4-official.png
31.660273,6.3881803,4.5232673,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_160944_cell_111_RCAN_BIX4-official.png
12.780191,-0.69674355,-2.6640584,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_160944_cell_140_RCAN_BIX4-official.png
31.013144,6.6191015,3.8293328,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_160944_cell_53_RCAN_BIX4-official.png
19.468458,11.649862,2.8072886,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_160944_cell_92_RCAN_BIX4-official.png
12.824071,-8.935786,1.3965448,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161055_cell_117_RCAN_BIX4-official.png
15.744957,13.110982,0.40806887,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161055_cell_119_RCAN_BIX4-official.png
6.383114,-23.00055,5.760824,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161243_cell_139_RCAN_BIX4-official.png
11.822166,-3.2295694,-4.4730015,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161243_cell_39_RCAN_BIX4-official.png
10.05988,11.440309,-6.9882345,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161243_cell_65_RCAN_BIX4-official.png
12.213303,8.866658,-3.3031135,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161412_cell_103_RCAN_BIX4-official.png
31.761747,7.950836,2.850722,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161412_cell_21_RCAN_BIX4-official.png
14.455285,-2.250453,-1.7556655,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161412_cell_36_RCAN_BIX4-official.png
12.885455,0.71990395,-3.7946036,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161412_cell_42_RCAN_BIX4-official.png
-7.3160896,-26.96698,2.376143,uninfected,uninfected,D:\dataset\sr\val\uninfected\C48P9thinF_IMG_20150721_161412_cell_79_RCAN_BIX4-official.png
12.747558,0.7863428,-3.1388528,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102330_cell_152_RCAN_BIX4-official.png
37.063667,2.2146745,5.1935363,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102330_cell_160_RCAN_BIX4-official.png
13.435205,-10.837533,1.4794233,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102843_cell_124_RCAN_BIX4-official.png
13.213617,-11.89846,-1.106359,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102843_cell_13_RCAN_BIX4-official.png
12.623759,-9.196235,3.268974,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102843_cell_156_RCAN_BIX4-official.png
24.0396,12.277058,2.8160305,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102843_cell_85_RCAN_BIX4-official.png
24.605057,12.48057,4.3590264,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102951_cell_111_RCAN_BIX4-official.png
10.853878,-14.210391,-5.0226903,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102951_cell_193_RCAN_BIX4-official.png
25.787754,11.181774,0.6226451,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_102951_cell_50_RCAN_BIX4-official.png
22.258389,18.00391,0.3124168,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103054_cell_113_RCAN_BIX4-official.png
-1.8225017,-24.264263,5.0031605,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103054_cell_132_RCAN_BIX4-official.png
12.0597315,-2.3528833,-5.0497766,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103054_cell_138_RCAN_BIX4-official.png
12.037737,-1.1389447,-5.0858855,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103054_cell_186_RCAN_BIX4-official.png
14.11059,-7.5711846,-2.6054397,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103054_cell_5_RCAN_BIX4-official.png
9.763469,2.7944062,-7.364861,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103233_cell_158_RCAN_BIX4-official.png
13.564028,5.340196,-3.719722,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103233_cell_184_RCAN_BIX4-official.png
23.069681,12.702572,4.523431,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103233_cell_44_RCAN_BIX4-official.png
12.651722,9.164521,-0.27903393,uninfected,uninfected,D:\dataset\sr\val\uninfected\C49P10thinF_IMG_20150724_103233_cell_63_RCAN_BIX4-official.png
16.828297,16.776886,-3.0665262,uninfected,uninfected,D:\dataset\sr\val\uninfected\C4thin_original_IMG_20150608_165540_cell_226_RCAN_BIX4-official.png
27.231266,12.1795225,1.4105483,uninfected,uninfected,D:\dataset\sr\val\uninfected\C4thin_original_IMG_20150608_165540_cell_245_RCAN_BIX4-official.png
