X,Y,标注类别名称,预测类别,图像路径
14.15543,1.3364224,uninfected,uninfected,D:\dataset\sr\val\uninfected\C223ThinF_IMG_20151112_104410_cell_122_RCAN_BIX4-official.png
14.9436455,9.390601,uninfected,uninfected,D:\dataset\sr\val\uninfected\C223ThinF_IMG_20151112_104410_cell_127_RCAN_BIX4-official.png
13.001957,1.2057954,uninfected,uninfected,D:\dataset\sr\val\uninfected\C223ThinF_IMG_20151112_104410_cell_187_RCAN_BIX4-official.png
12.398576,14.749073,uninfected,uninfected,D:\dataset\sr\val\uninfected\C223ThinF_IMG_20151112_104708_cell_190_RCAN_BIX4-official.png
10.206909,15.546442,uninfected,uninfected,D:\dataset\sr\val\uninfected\C223ThinF_IMG_20151112_104708_cell_24_RCAN_BIX4-official.png
14.681424,2.1813197,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_111955_cell_190_RCAN_BIX4-official.png
9.264871,16.079685,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_111955_cell_218_RCAN_BIX4-official.png
11.99417,15.122272,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_111955_cell_23_RCAN_BIX4-official.png
14.670277,6.0187063,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_111955_cell_27_RCAN_BIX4-official.png
12.509602,-2.3866115,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_112334_cell_173_RCAN_BIX4-official.png
12.976333,1.3583798,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_112334_cell_4_RCAN_BIX4-official.png
14.798195,6.6479897,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_112735_cell_146_RCAN_BIX4-official.png
10.875981,14.160333,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_112735_cell_156_RCAN_BIX4-official.png
14.076539,4.153754,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_112735_cell_235_RCAN_BIX4-official.png
14.497975,12.7989855,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_112735_cell_94_RCAN_BIX4-official.png
11.765849,13.407642,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_112834_cell_144_RCAN_BIX4-official.png
14.445055,4.0421343,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_112834_cell_22_RCAN_BIX4-official.png
14.24088,5.127061,uninfected,uninfected,D:\dataset\sr\val\uninfected\C224ThinF_IMG_20151112_113157_cell_66_RCAN_BIX4-official.png
14.711976,4.3665643,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113735_cell_201_RCAN_BIX4-official.png
12.097981,15.078129,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113735_cell_257_RCAN_BIX4-official.png
14.7945385,7.1607156,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113803_cell_109_RCAN_BIX4-official.png
14.497618,2.7264493,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113803_cell_217_RCAN_BIX4-official.png
14.758044,5.442674,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113836_cell_114_RCAN_BIX4-official.png
12.748677,-1.8457645,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113836_cell_148_RCAN_BIX4-official.png
13.988231,1.2785525,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113836_cell_200_RCAN_BIX4-official.png
8.587829,16.176165,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113836_cell_271_RCAN_BIX4-official.png
14.341442,3.6720905,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113836_cell_6_RCAN_BIX4-official.png
13.957169,13.370452,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113915_cell_1_RCAN_BIX4-official.png
14.018966,0.6755139,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113915_cell_252_RCAN_BIX4-official.png
13.55396,-0.5913182,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113915_cell_90_RCAN_BIX4-official.png
13.346378,13.879802,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113953_cell_197_RCAN_BIX4-official.png
13.148677,-1.446437,uninfected,uninfected,D:\dataset\sr\val\uninfected\C225ThinF_IMG_20151112_113953_cell_34_RCAN_BIX4-official.png
14.34786,9.326589,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131255_cell_3_RCAN_BIX4-official.png
14.371028,2.676936,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131408_cell_164_RCAN_BIX4-official.png
11.446496,-4.0744257,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131408_cell_233_RCAN_BIX4-official.png
14.688015,2.242691,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131408_cell_87_RCAN_BIX4-official.png
13.760967,0.010917199,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131408_cell_91_RCAN_BIX4-official.png
14.842299,4.6829123,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131546_cell_109_RCAN_BIX4-official.png
13.807227,1.9261191,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131546_cell_167_RCAN_BIX4-official.png
12.637949,-1.4268087,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131546_cell_245_RCAN_BIX4-official.png
14.334988,1.7596843,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131546_cell_59_RCAN_BIX4-official.png
8.33604,15.967376,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131622_cell_162_RCAN_BIX4-official.png
14.894011,9.263113,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131622_cell_183_RCAN_BIX4-official.png
11.929891,-3.3853261,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131622_cell_82_RCAN_BIX4-official.png
7.9177065,16.404753,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131731_cell_147_RCAN_BIX4-official.png
14.123099,5.5227637,uninfected,uninfected,D:\dataset\sr\val\uninfected\C226ThinF_IMG_20151112_131731_cell_164_RCAN_BIX4-official.png
14.584748,3.0836852,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135158_cell_131_RCAN_BIX4-official.png
14.76365,6.7392855,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135158_cell_189_RCAN_BIX4-official.png
11.159906,-4.3821163,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135158_cell_23_RCAN_BIX4-official.png
11.083021,13.974128,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135158_cell_55_RCAN_BIX4-official.png
13.732607,0.10558862,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135308_cell_100_RCAN_BIX4-official.png
14.579704,6.971646,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135308_cell_109_RCAN_BIX4-official.png
13.593014,-0.13079971,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135308_cell_186_RCAN_BIX4-official.png
11.785589,-3.688926,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135308_cell_203_RCAN_BIX4-official.png
14.642785,2.184991,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135422_cell_47_RCAN_BIX4-official.png
13.870931,13.654421,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135509_cell_199_RCAN_BIX4-official.png
13.391505,-0.81607574,uninfected,uninfected,D:\dataset\sr\val\uninfected\C227ThinF_IMG_20151112_135818_cell_266_RCAN_BIX4-official.png
11.663617,-3.6297655,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142109_cell_100_RCAN_BIX4-official.png
14.962236,10.544284,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142109_cell_101_RCAN_BIX4-official.png
14.621688,7.0584607,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142216_cell_154_RCAN_BIX4-official.png
14.531242,4.281928,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142216_cell_33_RCAN_BIX4-official.png
10.154159,13.74361,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142452_cell_181_RCAN_BIX4-official.png
12.936529,1.4977454,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142452_cell_85_RCAN_BIX4-official.png
8.981572,16.359056,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142730_cell_104_RCAN_BIX4-official.png
14.223201,4.555337,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142730_cell_142_RCAN_BIX4-official.png
14.930995,10.186959,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142730_cell_7_RCAN_BIX4-official.png
14.593246,10.756896,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142730_cell_85_RCAN_BIX4-official.png
14.382707,12.355286,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142900_cell_144_RCAN_BIX4-official.png
14.53072,11.2846575,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142900_cell_177_RCAN_BIX4-official.png
13.874457,13.390191,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142900_cell_184_RCAN_BIX4-official.png
14.610193,4.0159144,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142900_cell_247_RCAN_BIX4-official.png
14.895535,10.775926,uninfected,uninfected,D:\dataset\sr\val\uninfected\C228ThinF_IMG_20151112_142900_cell_30_RCAN_BIX4-official.png
14.55302,11.309332,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144147_cell_46_RCAN_BIX4-official.png
14.06615,5.524845,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144222_cell_153_RCAN_BIX4-official.png
10.41095,13.527751,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144222_cell_162_RCAN_BIX4-official.png
12.673917,-1.4368141,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144222_cell_34_RCAN_BIX4-official.png
5.434689,15.683767,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144534_cell_267_RCAN_BIX4-official.png
14.864522,8.30038,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144613_cell_99_RCAN_BIX4-official.png
14.709347,2.1000555,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144652_cell_115_RCAN_BIX4-official.png
14.044661,5.29903,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144652_cell_198_RCAN_BIX4-official.png
12.902029,-1.8730563,uninfected,uninfected,D:\dataset\sr\val\uninfected\C229ThinF_IMG_20151112_144652_cell_51_RCAN_BIX4-official.png
14.542434,4.782149,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150329_cell_162_RCAN_BIX4-official.png
13.804171,1.3630159,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150329_cell_184_RCAN_BIX4-official.png
13.622658,-0.066181995,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150329_cell_40_RCAN_BIX4-official.png
9.786332,-6.6867557,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150329_cell_96_RCAN_BIX4-official.png
14.5859585,3.8606458,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150621_cell_112_RCAN_BIX4-official.png
13.646163,-0.2295635,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150621_cell_213_RCAN_BIX4-official.png
14.4125185,12.674463,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150621_cell_38_RCAN_BIX4-official.png
9.306068,16.119673,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150621_cell_71_RCAN_BIX4-official.png
13.7706175,0.056559745,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150647_cell_11_RCAN_BIX4-official.png
14.086033,2.7558823,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150647_cell_13_RCAN_BIX4-official.png
11.926161,-3.1843169,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150647_cell_43_RCAN_BIX4-official.png
12.705339,-1.4436954,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150730_cell_155_RCAN_BIX4-official.png
14.421465,2.423472,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150730_cell_219_RCAN_BIX4-official.png
11.63072,-3.5557215,uninfected,uninfected,D:\dataset\sr\val\uninfected\C230ThinF_IMG_20151112_150753_cell_29_RCAN_BIX4-official.png
14.433232,11.38918,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_152234_cell_126_RCAN_BIX4-official.png
14.5929985,3.8141294,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_152234_cell_1_RCAN_BIX4-official.png
14.5312,4.8811374,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_152234_cell_207_RCAN_BIX4-official.png
14.567325,3.61747,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_152234_cell_219_RCAN_BIX4-official.png
14.050641,13.229283,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153041_cell_122_RCAN_BIX4-official.png
14.435172,2.3861673,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153041_cell_32_RCAN_BIX4-official.png
13.476913,0.42784104,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153041_cell_67_RCAN_BIX4-official.png
10.638571,14.111622,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153106_cell_172_RCAN_BIX4-official.png
14.596917,5.631301,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153147_cell_120_RCAN_BIX4-official.png
10.376316,12.961764,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153147_cell_151_RCAN_BIX4-official.png
6.1298375,15.626942,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153147_cell_78_RCAN_BIX4-official.png
14.737181,6.2843947,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153246_cell_121_RCAN_BIX4-official.png
14.557571,3.783794,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153246_cell_43_RCAN_BIX4-official.png
14.493509,2.841249,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153359_cell_149_RCAN_BIX4-official.png
14.554208,8.230501,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153359_cell_49_RCAN_BIX4-official.png
14.797998,8.916187,uninfected,uninfected,D:\dataset\sr\val\uninfected\C231ThinF_IMG_20151112_153359_cell_96_RCAN_BIX4-official.png
13.63774,-0.3720874,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154211_cell_126_RCAN_BIX4-official.png
12.3417845,-2.829847,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154211_cell_145_RCAN_BIX4-official.png
13.913168,1.2076457,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154211_cell_150_RCAN_BIX4-official.png
8.019826,16.418365,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154211_cell_253_RCAN_BIX4-official.png
14.23868,6.297852,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154251_cell_112_RCAN_BIX4-official.png
13.1997385,14.347649,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154251_cell_13_RCAN_BIX4-official.png
14.248844,4.1818733,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154251_cell_174_RCAN_BIX4-official.png
9.423153,-7.2734456,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154345_cell_110_RCAN_BIX4-official.png
12.422786,-2.719808,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154345_cell_120_RCAN_BIX4-official.png
11.227056,-4.3196273,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154345_cell_179_RCAN_BIX4-official.png
10.604097,14.194349,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154345_cell_184_RCAN_BIX4-official.png
13.299869,-0.005519827,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154345_cell_233_RCAN_BIX4-official.png
14.618758,7.6278214,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154424_cell_138_RCAN_BIX4-official.png
10.819423,-4.8672175,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154424_cell_197_RCAN_BIX4-official.png
11.384289,-4.1220207,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154424_cell_53_RCAN_BIX4-official.png
14.828784,10.042913,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154719_cell_1_RCAN_BIX4-official.png
13.599053,-0.51067805,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154719_cell_269_RCAN_BIX4-official.png
14.38404,2.8847253,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154719_cell_34_RCAN_BIX4-official.png
13.358293,13.850143,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154719_cell_45_RCAN_BIX4-official.png
11.201867,-4.3450704,uninfected,uninfected,D:\dataset\sr\val\uninfected\C232ThinF_IMG_20151112_154719_cell_71_RCAN_BIX4-official.png
10.137941,15.741283,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_160059_cell_17_RCAN_BIX4-official.png
15.089471,10.672732,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_160059_cell_231_RCAN_BIX4-official.png
15.086608,10.457402,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_160059_cell_40_RCAN_BIX4-official.png
14.566694,11.813595,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_160059_cell_44_RCAN_BIX4-official.png
14.482936,7.427944,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_160129_cell_217_RCAN_BIX4-official.png
15.038529,8.327486,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_160129_cell_39_RCAN_BIX4-official.png
14.6919565,5.677525,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_160635_cell_119_RCAN_BIX4-official.png
14.3996,2.5483706,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_161024_cell_76_RCAN_BIX4-official.png
14.298491,3.967419,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_161119_cell_148_RCAN_BIX4-official.png
10.424691,13.583635,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_161119_cell_164_RCAN_BIX4-official.png
14.716614,2.432695,uninfected,uninfected,D:\dataset\sr\val\uninfected\C233ThinF_IMG_20151112_161119_cell_258_RCAN_BIX4-official.png
13.335685,-0.18988349,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162759_cell_106_RCAN_BIX4-official.png
11.909822,-3.0943716,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162759_cell_125_RCAN_BIX4-official.png
9.50862,-7.131235,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162759_cell_152_RCAN_BIX4-official.png
13.468974,14.077761,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162759_cell_180_RCAN_BIX4-official.png
14.086524,2.8808973,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162759_cell_199_RCAN_BIX4-official.png
12.545339,-2.2637904,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162759_cell_22_RCAN_BIX4-official.png
12.750051,-1.955912,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162843_cell_129_RCAN_BIX4-official.png
14.496932,5.7431774,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162843_cell_150_RCAN_BIX4-official.png
12.158287,-2.558584,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162843_cell_268_RCAN_BIX4-official.png
13.197058,-0.24485184,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162909_cell_10_RCAN_BIX4-official.png
11.952967,-3.1591818,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162909_cell_216_RCAN_BIX4-official.png
13.590425,13.931541,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162909_cell_220_RCAN_BIX4-official.png
14.38375,7.4302306,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162909_cell_248_RCAN_BIX4-official.png
13.747455,1.4507693,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162909_cell_50_RCAN_BIX4-official.png
15.0830965,8.467499,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_162940_cell_32_RCAN_BIX4-official.png
14.085022,3.0317838,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_163036_cell_13_RCAN_BIX4-official.png
14.230844,6.064756,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_163036_cell_147_RCAN_BIX4-official.png
14.488443,3.673081,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_163036_cell_231_RCAN_BIX4-official.png
14.357919,2.6989284,uninfected,uninfected,D:\dataset\sr\val\uninfected\C234ThinF_IMG_20151112_163036_cell_47_RCAN_BIX4-official.png
14.390613,7.409941,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164625_cell_124_RCAN_BIX4-official.png
14.4324045,4.6064725,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164625_cell_159_RCAN_BIX4-official.png
14.672662,11.121709,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164625_cell_223_RCAN_BIX4-official.png
11.221532,-4.2517023,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164625_cell_228_RCAN_BIX4-official.png
15.199403,8.654272,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164625_cell_236_RCAN_BIX4-official.png
12.180402,-3.2332568,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164625_cell_92_RCAN_BIX4-official.png
15.01497,8.45837,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164723_cell_124_RCAN_BIX4-official.png
14.729615,5.843475,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164723_cell_80_RCAN_BIX4-official.png
14.701366,4.301155,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164834_cell_10_RCAN_BIX4-official.png
13.771316,1.0986656,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164834_cell_261_RCAN_BIX4-official.png
13.463315,14.01274,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164918_cell_108_RCAN_BIX4-official.png
8.546606,15.869197,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_164918_cell_251_RCAN_BIX4-official.png
9.268122,15.987816,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_165055_cell_175_RCAN_BIX4-official.png
14.457946,2.1683092,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_165055_cell_238_RCAN_BIX4-official.png
14.772813,10.967797,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_165055_cell_257_RCAN_BIX4-official.png
14.532918,2.1227965,uninfected,uninfected,D:\dataset\sr\val\uninfected\C235ThinF_IMG_20151112_165055_cell_4_RCAN_BIX4-official.png
14.671961,2.2099476,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102115_cell_140_RCAN_BIX4-official.png
14.044733,0.7328596,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102115_cell_239_RCAN_BIX4-official.png
13.679447,1.5629987,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102428_cell_134_RCAN_BIX4-official.png
14.678095,2.1775389,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102428_cell_141_RCAN_BIX4-official.png
13.248395,-0.34859928,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102428_cell_222_RCAN_BIX4-official.png
14.560967,3.752245,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102428_cell_87_RCAN_BIX4-official.png
12.356349,-2.8929598,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102516_cell_104_RCAN_BIX4-official.png
10.837329,-4.851672,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102516_cell_146_RCAN_BIX4-official.png
13.588428,-0.3445468,uninfected,uninfected,D:\dataset\sr\val\uninfected\C236ThinF_IMG_20151127_102516_cell_236_RCAN_BIX4-official.png
