X,Y,标注类别名称,预测类别,图像路径
72.63528,57.49846,uninfected,uninfected,D:\dataset\sr\val\uninfected\C208ThinF_IMG_20151029_160108_cell_42_RCAN_BIX4-official.png
58.68359,7.869014,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160721_cell_132_RCAN_BIX4-official.png
102.37898,69.38384,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160721_cell_176_RCAN_BIX4-official.png
55.384964,-30.947023,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160721_cell_237_RCAN_BIX4-official.png
52.237507,-38.754826,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160721_cell_71_RCAN_BIX4-official.png
56.878094,-21.91192,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160803_cell_113_RCAN_BIX4-official.png
61.305626,24.964071,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160803_cell_185_RCAN_BIX4-official.png
118.80842,81.32271,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160803_cell_270_RCAN_BIX4-official.png
77.37099,52.253304,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160803_cell_75_RCAN_BIX4-official.png
142.84207,79.36035,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160803_cell_78_RCAN_BIX4-official.png
84.10401,60.77507,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160857_cell_126_RCAN_BIX4-official.png
100.918205,63.287804,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160857_cell_145_RCAN_BIX4-official.png
1.6194249,-130.59874,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160927_cell_194_RCAN_BIX4-official.png
61.51561,12.163293,uninfected,uninfected,D:\dataset\sr\val\uninfected\C209ThinF_IMG_20151029_160927_cell_89_RCAN_BIX4-official.png
83.11622,57.094173,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162357_cell_129_RCAN_BIX4-official.png
53.40943,-39.21546,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162357_cell_151_RCAN_BIX4-official.png
88.32908,66.82741,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162357_cell_185_RCAN_BIX4-official.png
59.747093,-7.7130384,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162357_cell_209_RCAN_BIX4-official.png
30.844023,-47.013405,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162439_cell_188_RCAN_BIX4-official.png
132.31367,79.97391,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162439_cell_259_RCAN_BIX4-official.png
82.17726,54.567047,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162439_cell_28_RCAN_BIX4-official.png
112.093925,74.98043,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162439_cell_45_RCAN_BIX4-official.png
61.031456,40.901367,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162439_cell_54_RCAN_BIX4-official.png
46.102337,-17.810068,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162439_cell_91_RCAN_BIX4-official.png
71.796715,-63.17278,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162605_cell_10_RCAN_BIX4-official.png
54.444305,-26.07543,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162605_cell_154_RCAN_BIX4-official.png
108.98924,68.21295,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162605_cell_163_RCAN_BIX4-official.png
55.725662,-26.222889,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162605_cell_61_RCAN_BIX4-official.png
127.96434,80.69147,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162834_cell_153_RCAN_BIX4-official.png
97.27903,71.25862,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162834_cell_158_RCAN_BIX4-official.png
74.8813,52.587322,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162934_cell_216_RCAN_BIX4-official.png
55.495945,-86.45715,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162934_cell_22_RCAN_BIX4-official.png
55.127254,-8.347053,uninfected,uninfected,D:\dataset\sr\val\uninfected\C210ThinF_IMG_20151029_162934_cell_68_RCAN_BIX4-official.png
61.403515,-12.517336,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_163959_cell_189_RCAN_BIX4-official.png
146.29619,78.63894,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_163959_cell_256_RCAN_BIX4-official.png
45.74961,-50.275665,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_163959_cell_257_RCAN_BIX4-official.png
48.748325,-37.705357,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164033_cell_199_RCAN_BIX4-official.png
56.481056,-2.076441,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164033_cell_1_RCAN_BIX4-official.png
51.91148,11.093844,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164218_cell_37_RCAN_BIX4-official.png
33.72352,-71.57696,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164248_cell_112_RCAN_BIX4-official.png
54.179905,14.023726,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164248_cell_132_RCAN_BIX4-official.png
70.66349,-77.51334,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164248_cell_230_RCAN_BIX4-official.png
67.49512,-60.327965,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164248_cell_88_RCAN_BIX4-official.png
32.98761,-109.72924,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164451_cell_198_RCAN_BIX4-official.png
62.165043,24.797918,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164451_cell_202_RCAN_BIX4-official.png
60.743233,6.7202196,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164451_cell_213_RCAN_BIX4-official.png
11.366106,-126.87756,uninfected,uninfected,D:\dataset\sr\val\uninfected\C211ThinF_IMG_20151029_164451_cell_67_RCAN_BIX4-official.png
65.97625,38.276997,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_105437_cell_211_RCAN_BIX4-official.png
131.52364,80.44254,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_105834_cell_282_RCAN_BIX4-official.png
64.17184,47.274593,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_105834_cell_62_RCAN_BIX4-official.png
112.33167,70.135086,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_105834_cell_6_RCAN_BIX4-official.png
119.001976,82.19876,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_105834_cell_89_RCAN_BIX4-official.png
42.99183,-105.30999,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_105941_cell_30_RCAN_BIX4-official.png
146.07013,78.073326,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110230_cell_198_RCAN_BIX4-official.png
74.0502,59.606834,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110230_cell_252_RCAN_BIX4-official.png
62.47026,12.22928,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110230_cell_266_RCAN_BIX4-official.png
61.406227,21.175638,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110230_cell_43_RCAN_BIX4-official.png
85.30492,62.87196,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110230_cell_48_RCAN_BIX4-official.png
119.54415,73.62132,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110411_cell_147_RCAN_BIX4-official.png
67.52764,18.000072,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110411_cell_149_RCAN_BIX4-official.png
51.56236,-38.643288,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110411_cell_15_RCAN_BIX4-official.png
72.27972,-62.45974,uninfected,uninfected,D:\dataset\sr\val\uninfected\C212ThinF_IMG_20151106_110411_cell_179_RCAN_BIX4-official.png
58.321194,11.618675,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112252_cell_155_RCAN_BIX4-official.png
68.88686,-61.25803,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112252_cell_157_RCAN_BIX4-official.png
73.71427,-62.46471,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112252_cell_21_RCAN_BIX4-official.png
47.244156,-6.9864264,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112252_cell_97_RCAN_BIX4-official.png
2.6055286,-129.99803,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112422_cell_139_RCAN_BIX4-official.png
63.2527,26.420952,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112422_cell_37_RCAN_BIX4-official.png
54.004387,8.437343,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112422_cell_60_RCAN_BIX4-official.png
75.356705,57.02047,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112603_cell_164_RCAN_BIX4-official.png
85.0777,68.12069,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112603_cell_172_RCAN_BIX4-official.png
57.727264,15.932786,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112603_cell_227_RCAN_BIX4-official.png
22.512844,-118.66122,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112603_cell_38_RCAN_BIX4-official.png
121.48095,81.15141,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112603_cell_52_RCAN_BIX4-official.png
163.5757,76.03712,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112759_cell_110_RCAN_BIX4-official.png
57.19046,-43.487926,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112759_cell_160_RCAN_BIX4-official.png
54.391136,-86.93073,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112759_cell_197_RCAN_BIX4-official.png
56.811203,17.216898,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112759_cell_238_RCAN_BIX4-official.png
52.35641,-98.9438,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112759_cell_33_RCAN_BIX4-official.png
17.14879,-109.59364,uninfected,uninfected,D:\dataset\sr\val\uninfected\C213ThinF_IMG_20151106_112853_cell_188_RCAN_BIX4-official.png
66.42588,-88.178055,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_114526_cell_13_RCAN_BIX4-official.png
48.738335,-18.006516,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_114526_cell_231_RCAN_BIX4-official.png
60.11221,-91.95812,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_114526_cell_44_RCAN_BIX4-official.png
69.84201,-71.45112,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_114611_cell_115_RCAN_BIX4-official.png
72.490814,56.542877,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_114611_cell_119_RCAN_BIX4-official.png
86.87578,62.226685,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_114611_cell_214_RCAN_BIX4-official.png
29.128353,-52.46423,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_115440_cell_161_RCAN_BIX4-official.png
64.66511,-88.990204,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_115440_cell_187_RCAN_BIX4-official.png
62.104294,-83.346176,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_115440_cell_61_RCAN_BIX4-official.png
45.57728,-103.37689,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_115440_cell_75_RCAN_BIX4-official.png
28.776363,-56.743404,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_131748_cell_100_RCAN_BIX4-official.png
34.06457,-73.06513,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_131748_cell_144_RCAN_BIX4-official.png
90.00715,67.45699,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_131748_cell_19_RCAN_BIX4-official.png
22.926748,-116.31141,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_131748_cell_63_RCAN_BIX4-official.png
10.393569,-125.74233,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_131748_cell_75_RCAN_BIX4-official.png
58.06716,6.415136,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_131748_cell_91_RCAN_BIX4-official.png
63.42247,-58.31118,uninfected,uninfected,D:\dataset\sr\val\uninfected\C214ThinF_IMG_20151106_131748_cell_99_RCAN_BIX4-official.png
49.59139,-96.29679,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133012_cell_128_RCAN_BIX4-official.png
67.756386,-56.559784,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133012_cell_214_RCAN_BIX4-official.png
103.47563,71.70107,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133012_cell_28_RCAN_BIX4-official.png
16.227798,-120.6058,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133012_cell_43_RCAN_BIX4-official.png
72.469795,-70.61265,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133043_cell_136_RCAN_BIX4-official.png
70.635345,-63.218018,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133043_cell_94_RCAN_BIX4-official.png
54.171936,-42.479675,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133116_cell_155_RCAN_BIX4-official.png
63.66628,-86.15627,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133116_cell_173_RCAN_BIX4-official.png
92.995575,58.776966,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133116_cell_25_RCAN_BIX4-official.png
83.29763,64.00972,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133247_cell_154_RCAN_BIX4-official.png
61.54526,21.787998,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133247_cell_62_RCAN_BIX4-official.png
76.76505,-63.378475,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133643_cell_125_RCAN_BIX4-official.png
52.993065,-36.81994,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133643_cell_149_RCAN_BIX4-official.png
62.87514,-84.0526,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133643_cell_22_RCAN_BIX4-official.png
56.14555,10.114309,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133643_cell_31_RCAN_BIX4-official.png
47.676834,-17.10991,uninfected,uninfected,D:\dataset\sr\val\uninfected\C215ThinF_IMG_20151106_133643_cell_62_RCAN_BIX4-official.png
101.343475,70.45396,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_134733_cell_158_RCAN_BIX4-official.png
53.143925,-13.254478,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_134733_cell_169_RCAN_BIX4-official.png
52.659325,-2.523321,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_134733_cell_218_RCAN_BIX4-official.png
56.452797,-85.92225,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_134733_cell_220_RCAN_BIX4-official.png
144.84544,79.071335,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_134733_cell_56_RCAN_BIX4-official.png
62.635124,-51.66553,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_134931_cell_140_RCAN_BIX4-official.png
56.28209,-25.464426,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_134931_cell_45_RCAN_BIX4-official.png
81.57487,61.35227,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135228_cell_104_RCAN_BIX4-official.png
25.21065,-117.16685,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135228_cell_13_RCAN_BIX4-official.png
64.32257,23.066366,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135228_cell_41_RCAN_BIX4-official.png
30.742046,-104.77631,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135228_cell_94_RCAN_BIX4-official.png
71.03014,-62.928444,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135337_cell_54_RCAN_BIX4-official.png
62.178043,21.570114,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135337_cell_65_RCAN_BIX4-official.png
56.76847,13.490031,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135337_cell_95_RCAN_BIX4-official.png
144.13167,77.883194,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135653_cell_158_RCAN_BIX4-official.png
103.28344,70.625725,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135653_cell_199_RCAN_BIX4-official.png
122.9028,78.75558,uninfected,uninfected,D:\dataset\sr\val\uninfected\C216ThinF_IMG_20151106_135653_cell_75_RCAN_BIX4-official.png
65.565475,-25.232136,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141135_cell_122_RCAN_BIX4-official.png
72.78102,-68.86461,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141135_cell_225_RCAN_BIX4-official.png
36.108955,-101.12873,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141135_cell_38_RCAN_BIX4-official.png
143.407,79.92628,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141326_cell_20_RCAN_BIX4-official.png
119.932495,73.32852,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141500_cell_140_RCAN_BIX4-official.png
64.48762,48.536125,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141500_cell_250_RCAN_BIX4-official.png
34.033493,-69.24801,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141500_cell_70_RCAN_BIX4-official.png
47.736046,-11.604715,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141649_cell_185_RCAN_BIX4-official.png
63.283646,27.992676,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141649_cell_187_RCAN_BIX4-official.png
147.7231,78.60047,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_141649_cell_88_RCAN_BIX4-official.png
51.359932,-2.141849,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_142147_cell_137_RCAN_BIX4-official.png
56.081913,-22.88094,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_142147_cell_153_RCAN_BIX4-official.png
61.43443,19.625317,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_142147_cell_161_RCAN_BIX4-official.png
96.685745,67.46141,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_142147_cell_17_RCAN_BIX4-official.png
66.1844,38.872875,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_142147_cell_201_RCAN_BIX4-official.png
77.066605,44.09458,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_142147_cell_249_RCAN_BIX4-official.png
62.062424,34.479954,uninfected,uninfected,D:\dataset\sr\val\uninfected\C217ThinF_IMG_20151106_142147_cell_68_RCAN_BIX4-official.png
62.845818,-83.61117,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_143940_cell_145_RCAN_BIX4-official.png
71.28855,-71.25264,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_143940_cell_45_RCAN_BIX4-official.png
63.830284,-92.912346,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144001_cell_133_RCAN_BIX4-official.png
53.943394,24.68494,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144143_cell_170_RCAN_BIX4-official.png
106.73246,69.3779,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144143_cell_192_RCAN_BIX4-official.png
23.414398,-113.29259,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144143_cell_30_RCAN_BIX4-official.png
48.55169,-48.921368,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144228_cell_20_RCAN_BIX4-official.png
64.98639,55.456364,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144228_cell_30_RCAN_BIX4-official.png
36.214138,-107.89038,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144228_cell_94_RCAN_BIX4-official.png
59.738514,12.429483,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144337_cell_104_RCAN_BIX4-official.png
49.280754,-36.040756,uninfected,uninfected,D:\dataset\sr\val\uninfected\C218ThinF_IMG_20151106_144337_cell_165_RCAN_BIX4-official.png
-2.5683286,-131.5335,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_145856_cell_134_RCAN_BIX4-official.png
59.379265,-11.0965605,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_145856_cell_2_RCAN_BIX4-official.png
23.44111,-117.007965,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_145856_cell_49_RCAN_BIX4-official.png
54.404373,25.955368,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_145856_cell_75_RCAN_BIX4-official.png
85.008255,68.11845,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_145927_cell_121_RCAN_BIX4-official.png
47.411583,-6.352099,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_145927_cell_216_RCAN_BIX4-official.png
65.40637,-73.05485,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_150135_cell_42_RCAN_BIX4-official.png
99.36124,70.98341,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_150135_cell_9_RCAN_BIX4-official.png
56.173737,-15.727817,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_150314_cell_15_RCAN_BIX4-official.png
58.31356,-25.418245,uninfected,uninfected,D:\dataset\sr\val\uninfected\C219ThinF_IMG_20151106_150314_cell_195_RCAN_BIX4-official.png
120.10079,81.02151,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_153947_cell_150_RCAN_BIX4-official.png
97.77013,66.13948,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_153947_cell_16_RCAN_BIX4-official.png
73.33096,52.44524,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_153947_cell_65_RCAN_BIX4-official.png
73.203674,43.95688,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_153947_cell_87_RCAN_BIX4-official.png
58.36927,-10.1761265,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154016_cell_182_RCAN_BIX4-official.png
116.769554,79.766945,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154016_cell_206_RCAN_BIX4-official.png
40.328728,-99.123535,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154016_cell_230_RCAN_BIX4-official.png
67.20223,41.973816,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154016_cell_64_RCAN_BIX4-official.png
38.562435,-61.798306,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154339_cell_11_RCAN_BIX4-official.png
25.65651,-66.12032,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154339_cell_170_RCAN_BIX4-official.png
63.327366,9.967963,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154510_cell_172_RCAN_BIX4-official.png
78.170784,41.97006,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154510_cell_54_RCAN_BIX4-official.png
58.16808,18.867174,uninfected,uninfected,D:\dataset\sr\val\uninfected\C220ThinF_IMG_20151106_154510_cell_60_RCAN_BIX4-official.png
57.11902,-44.82678,uninfected,uninfected,D:\dataset\sr\val\uninfected\C221ThinF_IMG_20151106_155857_cell_138_RCAN_BIX4-official.png
77.52785,51.595444,uninfected,uninfected,D:\dataset\sr\val\uninfected\C221ThinF_IMG_20151106_155857_cell_65_RCAN_BIX4-official.png
63.633556,7.0672603,uninfected,uninfected,D:\dataset\sr\val\uninfected\C221ThinF_IMG_20151106_160304_cell_1_RCAN_BIX4-official.png
72.65741,-64.981606,uninfected,uninfected,D:\dataset\sr\val\uninfected\C221ThinF_IMG_20151106_160304_cell_202_RCAN_BIX4-official.png
92.981705,58.266605,uninfected,uninfected,D:\dataset\sr\val\uninfected\C221ThinF_IMG_20151106_160304_cell_211_RCAN_BIX4-official.png
54.621155,-32.215168,uninfected,uninfected,D:\dataset\sr\val\uninfected\C221ThinF_IMG_20151106_160304_cell_4_RCAN_BIX4-official.png
